,titulo,caracteristicas,precos,endereco,rua,bairro,cidade,data_anuncio,link,data_pesquisa
330,Casa para Aluguel - no Lago Sul,750 m² área total 750 m² área útil 5 Quartos 7 Banheiros 4 Vagas,R$ 12.500,"SHIS QL 6, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-lago-sul-2949412170.html,30-07-20
331,Casa para Aluguel no Residencial Santos Dumont,150 m² área total 120 m² área útil 2 Quartos 2 Banheiros 2 Vagas,R$ 1.500,"Residencial Santos Dumont, Santa Maria",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-residencial-santos-dumont-2949419463.html,30-07-20
332,Ótima Casa no Park Way em Excelente Localização,2500 m² área total 620 m² área útil 4 Quartos 6 Banheiros,R$ 8.000,"Quadra SMPW Quadra 5 1, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/otima-casa-no-park-way-em-excelente-localizacao-2949402964.html,30-07-20
333,Casa - Ceilândia Norte - Qnp 5 Conjunto O Casa 11,60 m² área total 60 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 980,"Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-ceilandia-norte-qnp-5-conjunto-o-casa-11-2949400288.html,30-07-20
334,"C. A Sucupira - Ótima Casa De 3 Quartos, Sendo 01 Suíte na Sucupira",110 m² área total 110 m² área útil 3 Quartos 1 Banheiro 2 Vagas,R$ 1.400,"chácara 6 lote 27a, Riacho Fundo I, Riacho Fundo",,,,,https://www.wimoveis.com.br/propriedades/c.-a-sucupira-otima-casa-de-3-quartos-sendo-01-2949372325.html,30-07-20
335,Smpw Quadra 26,10000 m² área total 4 Quartos 5 Banheiros 4 Vagas,R$ 15.000,"SMPW Quadra 26 Conjunto 2, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smpw-quadra-26-2949372505.html,30-07-20
336,Casa para Aluguel - no Sobradinho,500 m² área total 300 m² área útil 4 Quartos 1 Banheiro 5 Vagas,R$ 1.800,"Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-sobradinho-2949371458.html,30-07-20
337,Shigs 707 - Casa 02 Pavimentos - 04 Qts - 2 Sts - Lavabo - Dce - Excelente Localização,300 m² área total 300 m² área útil 4 Quartos,R$ 4.600,"SHIGS 707- CASA 02 PAVIMENTOS - 04 QTS - 2 STS - LAVABO - DCE - EXCELENTE LOCALIZAÇÃO, Asa Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shigs-707-casa-02-pavimentos-04-qts-2-sts-2949353854.html,30-07-20
338,Shigs 703 Bloco K - Asa Sul - Casa Com 5 Quartos,245 m² área total 245 m² área útil 5 Quartos 4 Banheiros 2 Vagas,R$ 5.300,"Asa Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shigs-703-bloco-k-asa-sul-casa-com-5-quartos-2949336872.html,30-07-20
339,Shin Qi 11 - Casa 11 Qts Com Piscina E Hidromassagem,1100 m² área total 1100 m² área útil 11 Quartos 12 Banheiros 9 Vagas,R$ 15.000,"Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-qi-11-casa-11-qts-com-piscina-e-hidromassagem-2949337263.html,30-07-20
340,"Casa Com 2 Dormitórios para Alugar, 71 m² Por R$850,00/mês - Setor Pedro Ludovico - Goiânia/go",430 m² área total 71 m² área útil 2 Quartos,R$ 850,"Setor Pedro Ludovico, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-71-m-sup2--por-2949349506.html,30-07-20
341,Linda Casa Primeira Locação,690 m² área total 230 m² área útil 3 Quartos,R$ 5.500,"CONDOMÍNIO ESTÂNCIA QUINTAS DA ALVORADA, Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-casa-primeira-locacao-2949338834.html,30-07-20
342,Casa Setor De Mansões Do Lago Norte,2308 m² área total 693 m² área útil 9 Quartos 0 Banheiros 10 Vagas,R$ 17.000,"SMLN ML Trecho 7 Conjunto 2, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-mans-es-do-lago-norte-2949319979.html,30-07-20
343,Qr 1a Conjunto J Lote 08 - Térreo De Um Belo Sobrado!,100 m² área total 100 m² área útil 3 Quartos 2 Banheiros 1 Vaga,R$ 2.300,"QR 1A CONJUNTO J , Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qr-1a-conjunto-j-lote-08-terreo-de-um-belo-sobrado!-2949315961.html,30-07-20
344,Excelente Casa na Quadra 27 Park Way Aluguel 4 Quartos,4000 m² área total 4 Quartos 3 Vagas,R$ 5.500,"Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-na-quadra-27-park-way-aluguel-4-quartos-2949323488.html,30-07-20
345,Excelente Casa na Quadra 27 Park Way Aluguel,4000 m² área total 4 Quartos 3 Vagas,R$ 5.500,"Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-na-quadra-27-park-way-aluguel-2949323490.html,30-07-20
346,Linda Casa De 600 m E Mais 1000 m De Área Verde. Vista Do Lago.,1500 m² área total 600 m² área útil 0 Quartos 7 Banheiros 4 Vagas,R$ 20.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-casa-de-600-m-e-mais-1000-m-de-area-verde.-vista-2949324335.html,30-07-20
347,"Casa De Fundos 80 m², 2 Quartos, Com Varanda, Entrada Individual, Ótima Localização.",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro,R$ 1.400,"QUADRA QSD 5, Taguatinga Sul, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-de-fundos-80-m-sup2--2-quartos-com-varanda-2949303555.html,30-07-20
348,Casa - Ceilandia Sul,140 m² área total 140 m² área útil 4 Quartos 2 Vagas,R$ 1.400,"Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-ceilandia-sul-2949301723.html,30-07-20
349,Casa - Centro,3 Quartos 2 Vagas,R$ 1.600,"Centro, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2949301658.html,30-07-20
350,Excelente Sobrado 4 Quartos na Qe 26 Guará 2,120 m² área total 185 m² área útil 4 Quartos 2 Banheiros 2 Vagas,R$ 3.100,"Quadra QE 26 Conjunto S 41, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/excelente-sobrado-4-quartos-na-qe-26-guara-2-2949308184.html,30-07-20
351,Casa - Centro,300 m² área total 4 Quartos,R$ 2.600,"Centro, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2949301659.html,30-07-20
352,Casa no Solar De Brasília Térrea Com 4 Suítes E Lazer Completo,800 m² área total 600 m² área útil 4 Quartos 4 Banheiros 6 Vagas,R$ 15.000,"Avenida Solar Condomínio Solar de Brasília , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-no-solar-de-brasilia-terrea-com-4-suites-e-lazer-2949285956.html,30-07-20
353,Casa para Aluguel - no Riacho Fundo,80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.600,"QN 7 Conjunto 5, Riacho Fundo, Riacho Fundo",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-riacho-fundo-2949288006.html,30-07-20
354,Ql 12 Casa Lago Sul Oportunidade,3000 m² área total 1200 m² área útil 8 Quartos 30 Vagas,R$ 30.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/ql-12-casa-lago-sul-oportunidade-2949281728.html,30-07-20
355,Casa - Residencial Santos Dumont,156 m² área total 65 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.100,"Residencial Santos Dumont, Santa Maria",,,,,https://www.wimoveis.com.br/propriedades/casa-residencial-santos-dumont-2949275224.html,30-07-20
356,"Alugo Kit em Formosa/go Com Ótima Localização, Lote Com Apenas 3 Kits.",360 m² área total 1 Quarto 1 Vaga,R$ 380,"Setor Ferroviário, Formosa",,,,,https://www.wimoveis.com.br/propriedades/alugo-kit-em-formosa-go-com-otima-localizacao-lote-2949277971.html,30-07-20
357,"Casa para Aluguel - Setor Aeroporto, 3 Quartos, 117 m²",117 m² área total 117 m² área útil 3 Quartos 1 Banheiro 2 Vagas,R$ 1.400,"Rua 8-a, Setor Aeroporto, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-aeroporto-3-quartos-117-2949259163.html,30-07-20
358,Alugo Casa na Qms 36 Rua 02 Setor De Mansões Sobradinho - Df,40 m² área total 2 Quartos 1 Banheiro,R$ 800,"QMS 36 RUA 32 LOTE 01 RES 2, Setor De Mansões De Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-na-qms-36-rua-02-setor-de-mans-es-2949257892.html,30-07-20
359,"Casa De Frente 2 Quartos, Entrada E Quintal Independente, p Sul",135 m² área total 90 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 750,"Quadra QNP 32 Conjunto O 35, Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-de-frente-2-quartos-entrada-e-quintal-2949243946.html,30-07-20
360,"Casa De Frente 2 Quartos, Entrada E Quintal Independente, p Sul",135 m² área total 90 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 750,"Quadra QNP 32 Conjunto O 35, Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-de-frente-2-quartos-entrada-e-quintal-2949243946.html,30-07-20
361,"Casa para Alugar Com 4 Quartos, 130 m²",200 m² área total 130 m² área útil 4 Quartos 1 Banheiro 1 Vaga,R$ 2.100,"Quadra QE 3 Conjunto L 94, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-4-quartos-130-m-sup2-2949240454.html,30-07-20
362,Rua Do Açougue - Acampamento Rabelo - Próximo A Torre De Telefonia,40 m² área total 40 m² área útil 1 Quarto 1 Banheiro,R$ 900,"Vila Planalto, Brasília",,,,,https://www.wimoveis.com.br/propriedades/rua-do-acougue-acampamento-rabelo-proximo-a-torre-2949235371.html,30-07-20
363,Shis Ql 10 - Nova E Moderna,1280 m² área total 1200 m² área útil 5 Quartos 8 Banheiros 4 Vagas,R$ 45.000,"QD Shis Ql 10, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-10-nova-e-moderna-2949242963.html,30-07-20
364,Shis Ql 28,1200 m² área total 200 m² área útil 1 Quarto 2 Banheiros 4 Vagas,R$ 6.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-28-2949213714.html,30-07-20
365,Casa - Taguatinga Sul - Qse 16 Casa 47 Fundos,60 m² área total 60 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.300,"Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-taguatinga-sul-qse-16-casa-47-fundos-2949205211.html,30-07-20
366,Noble Aluga Ótimo Sobrado no Santos Dumont,230 m² área total 230 m² área útil 7 Quartos 3 Banheiros 4 Vagas,R$ 2.810,"Residencial Santos Dumont, Santa Maria",,,,,https://www.wimoveis.com.br/propriedades/noble-aluga-otimo-sobrado-no-santos-dumont-2949184422.html,30-07-20
367,Quadra Shis Ql 2 Conjunto 3,4000 m² área total 730 m² área útil 9 Quartos 12 Banheiros 5 Vagas,R$ 12.000,"Quadra SHIS QL 2 Conjunto 3, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/quadra-shis-ql-2-conjunto-3-2949191829.html,30-07-20
368,Alugo Casa Com 02 Quartos na Qms 27 Lote 18 Sobradinho - Df,35 m² área total 35 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 800,"QMS 27 RUA 21 LOTE 18 CASA 03 , Setor De Mansões De Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-com-02-quartos-na-qms-27-lote-18-sobradinho-2949185791.html,30-07-20
369,Shis Qi 23 Casa 5 Suítes.,800 m² área total 500 m² área útil 5 Quartos 7 Banheiros 4 Vagas,R$ 13.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-23-casa-5-suites.-2949153362.html,30-07-20
370,Shis Qi 15 * Lago Sul * 5 Suítes * 10 Vagas,2500 m² área total 1100 m² área útil 7 Quartos 10 Banheiros 10 Vagas,R$ 45.000,"SHIS QI 15, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-lago-sul-5-suites-10-vagas-2949134898.html,30-07-20
371,"Casa Com 2 Dormitórios para Alugar, 70 m² Por R$950,00/mês - Samambaia Sul - Samambaia/df",70 m² área total 70 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 950,"Samambaia Sul, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-70-m-sup2--por-2949149258.html,30-07-20
372,Alugo Casa Shis Qi 26 (61) 9.8294 - 1642,800 m² área total 700 m² área útil 5 Quartos 8 Banheiros 4 Vagas,R$ 10.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-shis-qi-26-61-9.8294-1642-2949149823.html,30-07-20
373,"Casa De Esquina na Qi 15, Lago Sul, à Venda Ou Locação",1100 m² área total 776 m² área útil 5 Quartos 16 Vagas,R$ 45.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-de-esquina-na-qi-15-lago-sul-a-venda-ou-locacao-2949136859.html,30-07-20
374,"Casa Com 3 Dormitórios para Alugar, 123 m² Por R$1.200,00/mês - Ceilândia Norte - Ceilândia/df",144 m² área total 123 m² área útil 3 Quartos 2 Banheiros 3 Vagas,R$ 1.200,"Quadra QNO 13 Conjunto E 0, Ceilandia Norte, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-123-m-sup2--por-2949122110.html,30-07-20
375,"Casa Com 3 Dormitórios para Alugar, 123 m² Por R$1.200,00/mês - Ceilândia Norte - Ceilândia/df",144 m² área total 123 m² área útil 3 Quartos 2 Banheiros 3 Vagas,R$ 1.200,"Quadra QNO 13 Conjunto E 0, Ceilandia Norte, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-123-m-sup2--por-2949118588.html,30-07-20
376,Casa - Colônia Agrícola Samambaia - Rua 2 Chac 83 Lt 8,200 m² área total 200 m² área útil 6 Quartos 1 Banheiro 8 Vagas,R$ 3.500,"Centro, Vicente Pires",,,,,https://www.wimoveis.com.br/propriedades/casa-colonia-agricola-samambaia-rua-2-chac-83-lt-8-2949094368.html,30-07-20
377,Qr 212 Cj 18 Lt 24,80 m² área total 3 Quartos 1 Banheiro 1 Vaga,R$ 1.300,"Quadra QR 212 Conjunto 18, Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/qr-212-cj-18-lt-24-2949094104.html,30-07-20
378,Condomínio Quintas Do Sol,600 m² área total 350 m² área útil 4 Quartos 5 Banheiros 4 Vagas,R$ 5.200,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-quintas-do-sol-2949079545.html,30-07-20
379,Casa Condomínio 02 Quartos Village Santa Rita III,57 m² área total 57 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Residencial Village Santa Rita I, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-condominio-02-quartos-village-santa-rita-iii-2949071466.html,30-07-20
380,Sobrado em Condomínio para Locação no Santa Genoveva em Goiânia,130 m² área total 130 m² área útil 4 Quartos 3 Banheiros 2 Vagas,R$ 2.100,"Rua Boquim N360, Santa Genoveva, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-em-condominio-para-locacao-no-santa-genoveva-2949056762.html,30-07-20
381,"Casa para Aluguel - Setor Castelo Branco, 3 Quartos, 160 m²",160 m² área total 160 m² área útil 3 Quartos 2 Banheiros 5 Vagas,R$ 3.000,"Rua T 32, Setor Castelo Branco, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-castelo-branco-3-quartos-2949048310.html,30-07-20
382,Qsb 08 Casa 19 Fundos (Sobrado),70 m² área total 70 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.200,"Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qsb-08-casa-19-fundos-sobrado-111314701.html,30-07-20
383,Casa para Aluguel - no Setor Leste,65 m² área total 65 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 750,"Setor Leste, Gama",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-setor-leste-2949018315.html,30-07-20
384,Casa - Park Way,5000 m² área total 2000 m² área útil 5 Quartos 4 Vagas,R$ 9.500,"QUADRA SMPW QUADRA 22 CONJUNTO 2, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-park-way-2949022289.html,30-07-20
385,Excelente Casa para Aluguel na Qi 16 Lago Sul,4 Quartos 4 Vagas,R$ 13.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-para-aluguel-na-qi-16-lago-sul-2949021846.html,30-07-20
386,Shis Qi 23 Lago Sul - Excelente Casa Condomínio Alto Padrão,2000 m² área total 1000 m² área útil 5 Quartos 8 Banheiros 4 Vagas,R$ 28.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-23-lago-sul-excelente-casa-condominio-alto-2949012533.html,30-07-20
387,Condomínio Botanic Garden,2800 m² área total 576 m² área útil 5 Quartos 9 Banheiros 6 Vagas,R$ 15.000,"SMDB Conjunto 19, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-botanic-garden-2949017514.html,30-07-20
388,Alugo A Melhor Do Ville De Montagne Embaixada Ministro Empresário Ou Exigentes,800 m² área total 450 m² área útil 5 Quartos 9 Banheiros 4 Vagas,R$ 13.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/alugo-a-melhor-do-ville-de-montagne-embaixada-ministro-2949000321.html,30-07-20
389,"Casa para Alugar, 4 Quartos, Setor Sul",560 m² área total 275 m² área útil 4 Quartos 4 Banheiros 4 Vagas,R$ 3.200,"Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-4-quartos-setor-sul-2949000742.html,30-07-20
390,Casa Residencial/comercial 05 Quartos Sendo 05 Suites - Morada Nobre,360 m² área total 360 m² área útil 5 Quartos 6 Banheiros 2 Vagas,R$ 6.000,"Morada Nobre , Morada Nobre, Valparaíso de Goiás",,,,,https://www.wimoveis.com.br/propriedades/casa-residencial-comercial-05-quartos-sendo-05-suites-2948993595.html,30-07-20
391,Aluguel Casa Nova 2 Quartos C/ Suíte,100 m² área total 100 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 1.600,"Paranoa, Paranoá",,,,,https://www.wimoveis.com.br/propriedades/aluguel-casa-nova-2-quartos-c-suite-2948996751.html,30-07-20
392,Areal| Sobrado 04 Quartos,128 m² área total 187 m² área útil 4 Quartos 4 Banheiros 1 Vaga,R$ 2.300,"Quadra QS 8 Conjunto 210D, Areal, Águas Claras",,,,,https://www.wimoveis.com.br/propriedades/areal-sobrado-04-quartos-2948982669.html,30-07-20
393,"Casa na Ql 06 Do Lago Sul, 800 m² Por R$15.000/mês - Lago Sul - Brasília/df",1500 m² área total 800 m² área útil 5 Quartos 6 Banheiros 8 Vagas,R$ 15.000,"Quadra SHIS QL 6 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-na-ql-06-do-lago-sul-800-m-sup2--por-2948986257.html,30-07-20
394,Excelente Casa 4 Quartos 3 Suites A Venda no Lago Sul,800 m² área total 750 m² área útil 4 Quartos 6 Banheiros 4 Vagas,R$ 12.500,"ql 6 lago sul, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-4-quartos-3-suites-a-venda-no-lago-sul-2948976671.html,30-07-20
395,"Qr 606 - Casa Com 2 Dormitórios para Alugar, 60 m² - Samambaia Norte - /df",60 m² área total 60 m² área útil 2 Quartos 1 Banheiro,R$ 700,"Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/qr-606-casa-com-2-dormitorios-para-alugar-60-2948959721.html,30-07-20
396,"Casa para Alugar Condomínio Fechado, Formosa",210 m² área total 282 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 770,"VIA 2, Chácara 34, Lt 17, Chácaras do Abreu, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-condominio-fechado-formosa-2948954580.html,30-07-20
397,Shis Qi 07 - Casa Lago Sul,1320 m² área total 1320 m² área útil 5 Quartos 6 Vagas,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-07-casa-lago-sul-2948948794.html,30-07-20
398,Shis Qi 07 - Casa Lago Sul,1320 m² área total 1320 m² área útil 5 Quartos 6 Vagas,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-07-casa-lago-sul-2948948793.html,30-07-20
399,Casa Com 02 Pavimentos em Ótima Localização,2000 m² área total 600 m² área útil 6 Quartos 6 Banheiros 2 Vagas,R$ 20.000,"SHIS QL 12 Conjunto 3, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-02-pavimentos-em-otima-localizacao-2948939565.html,30-07-20
400,Alugo Casa na Quadra 08 Conjunto A Sobradinho - Df,65 m² área total 65 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.500,"QUADRA 08 CONJUNTO A LOTE 14 , Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-na-quadra-08-conjunto-a-sobradinho-df-2948934277.html,30-07-20
401,Qd 300 - 01 Quarto - Recanto Das Emas,40 m² área total 40 m² área útil 1 Quarto 1 Banheiro,R$ 650,"Recanto das Emas, Recanto das Emas",,,,,https://www.wimoveis.com.br/propriedades/qd-300-01-quarto-recanto-das-emas-2948935861.html,30-07-20
402,Rua 02 - Casa Sozinha no Lote para Alugar Com 05 Quartos E 04 Suítes Próximo Ao Taguaparque,980 m² área total 368 m² área útil 5 Quartos 5 Banheiros 8 Vagas,R$ 3.500,"Samambaia, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/rua-02-casa-sozinha-no-lote-para-alugar-com-05-2948929445.html,30-07-20
403,"Casa Com 3 Dormitórios para Alugar, 90 m² Por R$1.450,00/mês - Taguatinga Norte - Taguatinga/df",90 m² área total 90 m² área útil 3 Quartos 1 Banheiro,R$ 1.450,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-90-m-sup2--por-2948914892.html,30-07-20
404,"Casa Com 3 Dormitórios para Alugar, 80 m² Por R$1.400,00/mês - Taguatinga Norte - Taguatinga/df",80 m² área total 80 m² área útil 3 Quartos 1 Banheiro,R$ 1.400,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-80-m-sup2--por-2948914891.html,30-07-20
